timestamp,cpu_usage,memory_usage,disk_usage,network_sent,network_recv
1745396487.1085567,3.5798026970206798,70.39147400810972,74.40000000000002,29.94680999602655,341.1173920118515
1745396488.2502835,3.2035941729951594,70.58427317138018,74.40000000000002,29.65028761684579,341.05665170321765
1745396491.3842788,2.2154381836483408,70.65777569239454,74.4,30.012869858603345,341.2063427635702
1745396495.0391464,1.4833342706971169,70.66322100869237,74.40000000000003,30.064743252215063,341.3433749512908
1745396497.6909065,1.4169964176223946,70.636921351911,74.40000000000002,30.280002190985854,341.07534207181186
1745396500.230093,3.3776763183132945,70.68876117432939,74.4,30.070092773233995,341.1954994661191
1745396503.400199,4.3351391638669465,70.44089887671802,74.40000000000002,29.952364407657676,341.1935009267975
1745396508.0267587,1.7609581281099833,70.64343790843243,74.40000000000003,29.69799757876939,341.197634509844
1745396510.0704722,3.2722551511698246,70.63068440755056,74.40000000000003,30.200837572813004,341.2913513268688
1745396512.6666915,-0.23864716170492972,70.64866958328669,74.40000000000002,29.92702095689944,341.1486539458249
1745396516.2790427,1.8336337402253808,70.62436790433163,74.40000000000002,30.6131284121944,341.07828653041673
1745396518.0230718,2.5971602532418134,70.41913450070379,74.40000000000003,30.23379003134542,341.1722097328494
1745396522.362686,1.3852689577067263,70.41233379991483,74.40000000000003,30.36727952174949,341.1633260008458
1745396526.026955,1.3482719132633028,70.27559850562987,74.40000000000003,30.104519792559692,341.05935117148346
1745396528.436003,1.7189282037367533,70.73802910351344,74.4,30.25035927427614,341.22407943804984
1745396532.324671,3.043022941519431,70.73957313040479,74.4,29.89651111166675,341.1288571667635
1745396534.4420574,2.3816161159707057,70.74199720254357,74.4,29.80334902547731,341.20222212574447
1745396538.5399008,-0.44720391716152985,70.6601269673536,74.40000000000005,30.190039840340955,341.1836139930625
1745396539.822653,-0.2850926896476995,70.28797588293074,74.40000000000002,30.36996541352649,341.1363071009136
1745396542.529661,1.8029477212296672,70.45673265900899,74.40000000000005,29.554619679289903,341.2669937001794
1745396544.5762165,3.2712894754836364,70.63932621986157,74.40000000000002,30.023408256689702,341.189027340381
1745396548.843018,-1.1496476407762142,70.63400343536313,74.40000000000002,30.782054511445562,341.2113599478245
1745396552.8540063,1.9507195832276467,70.57935830272514,74.40000000000002,30.340424772184328,341.24675715113057
1745396557.2214518,1.9141436095389532,70.66960302494309,74.40000000000002,30.68339266805806,341.22694075824654
1745396560.827704,4.554941478526921,70.61511052884767,74.4,29.97968208436168,341.21739514311656
1745396565.0089936,2.1089374236160516,70.63175404345085,74.4,30.036757888782983,341.1529252078821
1745396567.7641466,3.1682586876269556,70.51585886233148,74.40000000000003,30.498395206893132,341.1337641167254
1745396571.4763763,2.8348367039616478,70.76311614343506,74.40000000000003,30.3871811356816,341.218249742532
1745396572.600847,-0.29870136574885553,70.54762919868303,74.40000000000005,30.154552597957434,341.1437639400934
1745396577.1237454,3.6995921873783084,70.41037393498556,74.40000000000002,29.77603359251338,341.2605954746114
1745396580.86284,2.937097514093625,70.49573546492071,74.40000000000002,30.560000887141936,341.19913295647376
1745396585.327226,3.3410575636739543,70.5601829652567,74.4,30.998546311738203,341.2508950325303
1745396589.4106615,8.055479976575615,70.76494521242121,74.40000000000003,29.675792288732932,341.14217701511757
1745396591.556168,-0.23462775732470487,70.60688633867397,74.40000000000003,30.63996285352192,341.13183819368186
1745396593.647689,5.01888300984351,70.58494077589134,74.4,30.033389390533536,341.31942723358486
1745396597.846244,2.2435221496963633,70.4228789297926,74.4,30.077080252637323,341.19780729734305
1745396599.5850809,3.0363142440242723,70.73314033269828,74.40000000000003,30.27251025767373,341.2684963091286
1745396601.0277257,2.5772247246482727,70.5138932791368,74.40000000000002,29.794501342718743,341.11382994936224
1745396602.0878944,2.0548486310223306,70.59807642275652,74.40000000000003,30.17310252454039,341.1889230135306
1745396604.2816067,1.854026494674109,70.83910064536312,74.4,29.663029258343254,341.294381919898
1745396605.6786668,3.0944931033281846,70.6909332812751,74.39999999999999,30.339405652358163,341.10367229691116
1745396609.885413,0.5473544727453121,70.36498125756935,74.4,30.9089478020707,341.3591021323845
1745396612.8235884,3.6752777280615305,70.34343592948508,74.40000000000003,29.97790423730862,341.22122257268154
1745396614.8336492,2.0659409046161255,70.603524278166,74.40000000000005,30.130457527193165,341.15327490711843
1745396618.241997,1.0812895154863582,70.42835811433106,74.40000000000002,30.14642131591486,341.2311612108104
1745396619.5234067,2.019294937318025,70.71225397242563,74.40000000000005,30.504790187132055,341.2815287246354
1745396623.4278917,4.373992417302304,70.61977957550721,74.40000000000003,30.316557688009343,341.1528341788948
1745396626.4334638,1.9016095455091275,70.63855891207176,74.4,30.48336395188989,341.16238179322255
1745396627.4593694,3.134416929663492,70.50553618924563,74.40000000000002,30.021097267502963,341.224321789115
1745396629.736238,1.6317882281044145,70.87894068502315,74.40000000000003,30.32562966419268,341.23854964230617
1745396633.7370074,3.6854055278777285,71.04690452813283,74.39999999999999,29.093839481592372,341.1945499252398
1745396635.489468,3.5855243698363637,70.57084174885472,74.40000000000003,30.401420087312744,341.2345131828575
1745396640.3369772,5.189795725517639,70.66718121431543,74.40000000000003,29.79052558025435,341.2645273023623
1745396644.9234936,2.3978437418852616,70.62819207076399,74.40000000000002,30.078983901696265,341.21927814518017
1745396649.0364487,3.562279030755431,70.57372417549045,74.40000000000002,30.426626535606044,341.1617534294981
1745396650.350642,2.7752650645310095,70.48642044272309,74.40000000000002,29.68738519044143,341.20635713335747
1745396652.7659912,4.427402651496166,70.44784684048146,74.40000000000002,30.53815451048364,341.32457359274883
1745396654.9587805,1.6485107696796932,70.4401245281589,74.4,30.144857302292372,341.2299054263939
1745396656.5092819,3.6675896815201647,70.67514322207211,74.4,30.65600155152672,341.2902493990758
1745396661.5077574,2.3714530124131694,70.53406914506704,74.40000000000002,29.892580904546577,341.17353640893504
1745396663.096548,2.551464915307059,70.22007505637198,74.40000000000002,29.597724536049643,341.22522052536846
1745396665.3578582,2.766554676380567,70.68118605119469,74.4,30.17575695689808,341.26058708875894
1745396669.878424,2.9879164834805754,70.6074974694921,74.4,30.375371798615515,341.3073795691273
1745396671.4559655,2.4796846796383045,70.81873680568616,74.40000000000003,30.402545914476953,341.2894081318134
1745396674.3340774,2.936155004130455,70.67024442897076,74.40000000000002,29.817195396264598,341.13329701602225
1745396679.2368379,4.816706399459823,70.38779625726319,74.4,29.65869380950366,341.2843702059479
1745396681.2259917,3.9992358485130595,70.27324830619351,74.40000000000003,30.083931933281278,341.31990132445407
1745396685.0382247,3.8388294250497426,70.50359464706632,74.40000000000002,30.352484315669166,341.1695082906767
1745396686.3583832,2.0116719755207657,70.51798781540104,74.40000000000002,30.336069450981544,341.1482505661426
1745396689.761871,1.4134655261117715,70.75719021222329,74.40000000000003,30.694565599270994,341.2061244710982
1745396692.1180692,3.957651001177852,70.61198028007288,74.4,30.064123087508605,341.21968989714907
1745396695.9163272,3.8483358722043617,70.78625100067619,74.4,29.58732008995868,341.1844635036422
1745396698.6478872,4.671262280311163,70.4112610339362,74.40000000000002,30.572902293637245,341.12880912687854
1745396700.8438818,1.8069263985687791,70.76056184098438,74.4,30.248387510429392,341.30569319527194
1745396704.0279133,2.3233823523430686,70.72330336725348,74.40000000000002,30.27657642459458,341.15054589844715
1745396705.586661,0.3786510145540736,70.30549891913061,74.40000000000002,30.433703295152213,341.1740293988163
1745396709.844389,2.098662573391082,70.8150677535735,74.39999999999998,30.594605441600194,341.21500878745843
1745396713.8472266,4.014574859907621,70.62758824058228,74.40000000000003,30.177677443510355,341.1098015639759
1745396717.0270991,1.996560510527937,70.67313055383721,74.40000000000002,30.566384330800318,341.1047185612891
1745396719.4952924,3.5234170943408114,70.48141365830276,74.40000000000003,30.364049971604118,341.1790344322795
1745396724.156197,2.3772380805381736,70.8078424415498,74.40000000000002,29.972703133748137,341.2626701486974
1745396727.6940308,3.086973535179898,70.43245929348107,74.40000000000003,30.109558647652065,341.22025569729436
1745396729.8332312,1.0569833297036062,70.74024951098986,74.40000000000003,30.38498534605742,341.0707603578361
1745396734.0600657,2.757529834617746,70.7384978126204,74.40000000000002,29.955450577290232,341.3001772518811
1745396737.6001444,-1.4856893160273104,70.46474687456313,74.40000000000002,30.472383303114615,341.2607929210151
1745396739.1081948,2.382213162344721,70.91585059169557,74.39999999999999,30.236394273412937,341.2204559410345
1745396740.5651278,0.3910798214772253,70.64864758834234,74.40000000000003,30.308795637660946,341.2186719105798
1745396745.317548,4.303434474563999,70.71306935874986,74.40000000000002,30.651915378567697,341.2525449896065
1745396747.4691958,3.712281982733065,70.38040677006381,74.4,30.300678042497523,341.362494841799
1745396751.1231263,3.2836816992367135,70.93634351893232,74.40000000000003,30.20827695528663,341.2663216576135
1745396752.2688618,4.73793175637977,70.42655581024174,74.39999999999999,30.15837498778453,341.2274506891481
1745396755.4948695,1.3311545346466045,70.76965579011265,74.40000000000002,30.141502811940597,341.12612399792994
1745396757.419384,5.05014709695349,70.4616041720232,74.40000000000003,30.286333682327268,341.21869352710615
1745396758.977889,3.925776646255813,70.5189210674602,74.40000000000002,30.626905361259922,341.2591899935989
1745396763.0719016,2.3137180687793717,70.73363931650655,74.4,29.986897988450394,341.2000878814542
1745396767.3100722,4.206366742895734,70.7700624689103,74.40000000000002,29.9623745017181,341.17297454082336
1745396771.1709213,1.1140836361335398,70.41942865206042,74.39999999999999,30.601538659199335,341.24457794890947
1745396772.2156687,1.5027433522844549,70.77965936036095,74.40000000000003,30.001683625983663,341.1420249898642
1745396774.3553054,1.800569046863505,70.77272066939635,74.40000000000002,30.255159761272406,341.26548614178165
1745396776.7991505,1.9103783111808408,70.4702704762912,74.40000000000002,29.99337187904981,341.17877648806035
1745396780.5625515,1.182684578397706,70.85716963691293,74.40000000000002,29.640919870812294,341.0665651823771
1745396784.584726,4.327004800724446,70.39112377299126,74.40000000000002,30.249369306670843,341.1774999484303
1745396788.0961459,2.2829607866703308,70.51803888709443,74.40000000000003,30.546493661592535,341.2039499479061
1745396792.2524993,3.1262119261527856,70.68639398142847,74.40000000000002,30.16502865983123,341.24450132365655
1745396794.9616988,1.8533114102178676,70.48314175855695,74.4,29.705022994618616,341.2368221638916
1745396798.1290786,0.1288324506574643,70.65357276504028,74.40000000000003,30.220479817681937,341.1219100329196
1745396799.3860793,3.012491511275075,70.65010385122139,74.40000000000003,29.940179756263223,341.2158714477266
1745396802.0947323,0.002416821448037343,70.58479952847496,74.40000000000002,29.33631738958886,341.17222822597716
1745396804.825265,2.545332705231292,70.74029656853368,74.40000000000003,30.158927388914716,341.1837881930179
1745396808.2713454,0.7526759894595951,70.57850223498032,74.40000000000002,30.352886188805403,341.141348187908
1745396810.7829306,5.381060064733569,70.6486495084383,74.40000000000003,30.56675822045858,341.20436354762325
1745396812.7367506,3.8970473166318698,70.78820080624313,74.40000000000003,30.754424637004472,341.416117067028
1745396814.6871357,2.785866751302096,70.7339340232646,74.40000000000003,30.396064744068614,341.33123900408725
1745396816.2226274,4.383037156890678,70.7332218888287,74.4,30.487648188433937,341.14131668502984
1745396820.026718,1.4726719947932836,70.4380528603404,74.40000000000002,29.768888669175695,341.212136411725
1745396823.5169916,3.389623918094623,70.69337816764781,74.40000000000003,30.710670118657294,341.1868637550564
1745396826.8339913,2.9155995647285273,70.47933888781078,74.39999999999999,30.59580975868869,341.21719735106296
1745396829.9580698,3.004164263802081,70.4178834460203,74.40000000000002,30.066177397073805,341.26870204306056
1745396832.4282198,4.394963763823719,70.60239620717029,74.40000000000002,30.406020635266287,341.1991474103579
1745396836.503087,3.650330146109333,70.47540425093771,74.4,30.373425015272392,341.1603727628519
1745396841.1911838,3.0382380415300103,70.73392357653597,74.40000000000003,30.661541962531203,341.2846783018035
1745396843.9511406,0.35740519946376015,70.73757166855044,74.40000000000002,30.136172122234274,341.12566293704833
1745396846.587495,1.315803179173647,70.32313219679459,74.4,29.943329001688245,341.22034219531355
1745396848.2384052,2.470746933191227,70.4869951520445,74.40000000000003,30.02635866268982,341.10889537532097
1745396851.9212406,2.7687889987994363,70.39067701587958,74.40000000000002,30.475732846291237,341.13949622106975
1745396855.1536095,1.0811041566868838,70.54277005648333,74.4,29.563025667827272,341.2572926388827
1745396860.1056015,5.966438112791628,70.68275973679155,74.4,29.21397086332843,341.1625572312259
1745396863.4428942,4.731570163814073,70.5763779502345,74.40000000000002,30.47490752894259,341.0829223559854
1745396865.5973377,3.4705049137166184,70.52337935359276,74.40000000000003,30.27418423083326,341.15967701255425
1745396868.8491004,2.7393608153724256,70.81164485587904,74.40000000000002,30.191119619144505,341.15255409649575
1745396873.7878811,2.3472990701847967,70.26178127426921,74.40000000000003,29.76208996850756,341.1237782123794
1745396877.681222,1.3270139443843902,70.80198921454571,74.40000000000005,29.63106739366713,341.2443412022125
1745396879.1955311,2.7468692799536183,70.5303148832279,74.4,29.979525207250603,341.10485701580654
1745396881.5681815,2.99551941181919,70.60141963053945,74.40000000000002,30.302339781656432,341.1686406800926
1745396883.7629216,0.9272332153507106,70.53289638936356,74.40000000000003,29.995329636801323,341.2166240336939
1745396888.1902165,3.100931260801356,70.84866483103164,74.40000000000002,30.476803538394087,341.18494771462935
1745396891.634868,2.4258503908934843,70.42557635196337,74.40000000000003,29.875985234834296,341.180863384948
1745396895.8752759,0.008551167468090703,70.61512344206142,74.40000000000005,30.01684921314732,341.15967596959143
1745396897.5802603,1.4532665043728805,70.69378176471378,74.40000000000002,30.413000716732917,341.12667706495927
1745396902.2123997,2.0695117484165717,70.36761253685982,74.40000000000002,30.063001975666882,341.16539298700945
1745396903.445644,5.243697349652693,70.47302438065952,74.40000000000003,30.07906294144696,341.25149020587736
1745396905.9449925,3.407656603387073,70.59073216343013,74.40000000000003,29.97662203012255,341.17887748224877
1745396907.0015888,0.7979633640901838,70.4780933183122,74.39999999999998,29.916528426514294,341.21885329642686
1745396908.7387066,3.31039236796984,70.4889338824967,74.40000000000002,30.299903745825095,341.28205970474573
1745396913.5876102,0.5057956047758245,70.55996996615528,74.40000000000002,30.34187605547187,341.24764836746687
1745396914.9015915,4.13336137074208,70.7124117740215,74.40000000000002,30.258741539293354,341.1228526575301
1745396916.4832177,1.990175330900522,70.56105975145073,74.40000000000002,29.985469840754636,341.2375478014116
1745396921.1826138,2.5108471205478557,70.77782202865173,74.40000000000002,30.11984574606588,341.2774400396248
1745396925.023312,4.468678173510951,70.4611487176827,74.4,30.702280442778395,341.169022382687
1745396927.6511698,0.8646086321216317,70.42238187061778,74.40000000000003,29.724651661815216,341.1022753065122
1745396928.926233,0.7129476608138301,70.90715227443808,74.40000000000005,30.796237390207853,341.17843510159025
1745396933.0663888,1.8350384305594103,70.51297720831658,74.4,30.217449822812032,341.22025916954385
1745396936.0372953,4.072241320125964,70.41338436433973,74.4,30.126768984947095,341.2471563822438
1745396938.3293629,0.5443580994229293,70.34762374511585,74.40000000000002,30.49406768427615,341.17311018713497
1745396940.7723644,-1.2664068655271197,70.77731522227081,74.40000000000002,29.515263861076836,341.0723506671858
1745396943.7934747,2.0177142530205416,70.56127531155079,74.40000000000003,30.632412903850366,341.122844105753
1745396946.998406,3.4010189391435053,70.57463584663971,74.4,30.78711071130474,341.23169151608926
1745396951.270801,4.295527239653556,70.58905083540665,74.4,30.537681437317982,341.3401680416229
1745396955.357616,2.0011591376178837,70.76783408116876,74.39999999999999,29.5039162742864,341.2062899846102
1745396959.4258506,2.0725171527402306,70.58595025574046,74.40000000000003,30.43275626329602,341.2950814636205
1745396963.3430426,4.2315812511998345,70.9708639180061,74.40000000000002,30.71850301232426,341.1374419729199
1745396967.3741903,0.06105560255048337,70.63373538070938,74.40000000000002,30.685046154696657,341.1646693929494
1745396971.0845964,2.104111285203627,70.77528376806964,74.4,29.728862254748933,341.052075864268
1745396975.5566902,2.9026526563229402,70.73615384188912,74.4,30.51447511435063,341.2323385157906
1745396978.7865074,3.259609705809201,70.60777414700436,74.40000000000002,30.76696998616387,341.14830659268847
1745396981.8698845,1.9368209911555885,70.5238046366315,74.4,30.19468481002677,341.2476015968855
1745396985.6750684,2.687504665588697,70.66396666715119,74.40000000000002,29.714406275710743,341.17433615059304
1745396987.3390923,-0.7921627891971279,70.69113696533881,74.40000000000005,30.45365179262282,341.342239339218
1745396991.4468992,1.73207456014114,70.52599872249341,74.40000000000002,30.526626910908384,341.32703228186807
1745396996.1915226,3.2655269129566986,70.63870443724491,74.4,30.140028048344668,341.0545313376157
1745396998.3765624,1.2851167577308358,70.80188749221983,74.40000000000002,29.799297049081165,341.2470767469809
1745397001.8207421,2.721357241928761,70.92905545202987,74.4,30.503300742858023,341.15830620398714
1745397002.9512322,3.2563735517623145,70.74364739241739,74.40000000000005,29.936013444072216,341.25078025560595
1745397007.0145237,2.167520115453996,70.89745376000208,74.40000000000003,30.313892266578414,341.11836481888804
1745397010.2531965,2.8751215610430774,70.51733701629375,74.40000000000002,30.690042033640925,341.3036196485531
1745397013.9478135,1.3120979930610719,70.72038905629339,74.4,29.647623039705017,341.27631072786
1745397015.5197845,2.355019993238214,70.8174931810384,74.40000000000002,30.479286900717742,341.1137080939814
1745397019.7576036,3.481674318999029,70.4766186455164,74.40000000000002,30.118196349967015,341.1956891961047
1745397021.781349,2.8565136169913474,70.53926791800943,74.40000000000002,30.1265982512228,341.2185523085358
1745397025.5205178,1.8309943861137237,70.87841006118639,74.40000000000003,30.3517949065201,341.25559836015987
1745397028.8930848,2.9492628461761385,70.46460480706337,74.4,29.935178992285568,341.2069550633919
1745397032.5082507,3.6256649804756944,70.40877531123178,74.40000000000003,29.804385846482973,341.2600587359141
1745397033.7092,-0.18749460866657808,70.84639118820243,74.40000000000003,29.606989741504112,341.20304254232974
1745397037.6766021,4.238716852993109,70.79587157516292,74.4,30.58427482205455,341.24844448046315
1745397041.857601,2.1762020996918103,70.67924317075924,74.4,30.064700852695065,341.116760473399
1745397044.7568643,3.226880465724123,70.60636122672811,74.40000000000002,30.36981919366047,341.2060209052303
1745397047.3923085,4.291368874428753,70.54644667557055,74.4,30.0279679313296,341.28425514456706
1745397049.7624872,0.7480433745593704,70.6563380402266,74.40000000000003,29.808682148682255,341.301614320836
1745397054.474015,1.6614643558361393,70.85429593847935,74.4,30.39651092265332,341.2192603112653
1745397058.494288,2.242003291288184,70.649721016642,74.40000000000003,30.29140915871338,341.2011554486431
1745397062.2887628,1.5589647144231544,70.94385229189012,74.40000000000002,30.10837244733317,341.29875046674283
1745397066.9911892,5.033006992844759,70.47637328317266,74.4,30.28296261669194,341.2010361631966
1745397069.3862662,1.4582498194132187,70.61033149452513,74.40000000000002,29.873903220734697,341.2838829377402
1745397072.9068186,1.873731453541328,70.55643195812956,74.40000000000003,30.528811512769,341.20065600915115
1745397076.6510458,2.92191484847265,70.44782036862105,74.4,30.603921876130673,341.2104105189065
1745397081.635956,0.9818689406801198,70.58998398996027,74.40000000000002,30.431180392715813,341.1342648000092
1745397084.3447006,2.0942355476540517,70.67698715841665,74.4,30.064599242782197,341.1246484981326
1745397086.9454248,3.077864925238915,70.69329238735925,74.40000000000002,30.20436741662244,341.2728142867962
1745397088.2833765,2.180883922546684,70.94438505388251,74.4,30.693499550161025,341.32235048565144
1745397089.6771865,2.5111910224847303,70.68417698355641,74.39999999999999,30.60028344014012,341.2147817616812
1745397092.7243826,1.9098894793803765,70.78875980502376,74.4,30.83122631278744,341.19669490831706
1745397094.4091105,0.5510832690945398,70.62341446489104,74.40000000000005,29.932218962109314,341.2757751998563
1745397095.7008338,3.083575179810255,70.86928147128178,74.40000000000002,29.903154874780434,341.2301911121322
1745397100.5604057,5.060588262946046,70.9791606804394,74.40000000000002,30.228677885437612,341.04821521103884
1745397105.3660755,2.6653814645202667,70.69433794982442,74.40000000000002,30.31698651619909,341.2738481880434
1745397107.6671824,2.9507079620765877,70.46192641537776,74.40000000000002,30.139029686773362,341.11881996749355
1745397111.8266602,3.5954760791746994,70.52962596175475,74.40000000000002,30.058864200092344,341.20697021573267
1745397116.3168564,0.8892058806228802,70.65633581782173,74.40000000000003,30.595821100429095,341.17838249602323
1745397119.1758447,4.988287274051954,70.682961432705,74.40000000000002,30.155736142360922,341.1651337121595
1745397121.070633,2.919073155432266,70.71986175384207,74.4,29.791362016801653,341.2108720945563
1745397122.5898523,4.890828661536915,70.68352572717727,74.40000000000002,29.828795651471335,341.2671932819793
1745397124.1531417,1.6289237977308941,70.61439871895519,74.39999999999998,30.26519504532576,341.2098333007126
1745397128.3408744,5.14766221353494,70.51629613960297,74.40000000000002,31.158110550022474,341.3015349932013
1745397130.8785377,3.7091759823396275,70.67451759385649,74.4,29.868893855252836,341.3097904397673
1745397134.6525683,3.4028110509629625,70.89626827299625,74.40000000000002,30.08310560546018,341.30918312515723
1745397137.807342,2.962791140358343,70.7688995894986,74.4,30.964385124292313,341.2040349152822
1745397140.3860157,2.29720319159947,70.69488991597942,74.40000000000002,30.028211395737028,341.1759391470458
1745397141.8812785,4.2958995261678785,70.77036968956293,74.40000000000003,30.332723452908734,341.2055083093791
1745397144.2150745,2.8335990944793767,70.55673619362518,74.40000000000005,30.793003309379436,341.2826054365719
1745397148.5757701,-0.07318941663714806,70.53580937185728,74.39999999999999,29.876821467315224,341.27861702645833
1745397152.8213618,1.0990589348277027,70.49927620376238,74.40000000000003,30.08492470556711,341.0351185612737
1745397153.9348361,2.383661992731214,70.59422378904942,74.40000000000002,30.02818378646229,341.22809470955985
1745397155.4959426,3.06758320092026,70.54896620304464,74.40000000000002,29.693280891508003,341.0502314187227
1745397159.5195475,2.561947204561842,70.7976273876642,74.40000000000003,30.693671127533307,341.2064814372228
1745397161.862479,4.321332715371904,70.5408338621321,74.40000000000002,29.99544349545503,341.172560912675
1745397165.4368432,-0.05116489295574578,70.4908969084001,74.40000000000003,29.901199826056608,341.1520785597919
1745397168.6875463,2.8380515835163984,70.90962805182106,74.4,30.04112328995519,341.2642416963415
1745397172.2958155,0.13245185110030855,70.54448659793303,74.4,30.48611354295467,341.1646928546459
1745397173.5106015,3.6878750987003013,70.63675050898871,74.40000000000003,30.221718600353526,341.20711760147793
1745397178.2350786,2.5097126065915045,70.68217207537235,74.40000000000005,29.928606763095473,341.14572942833973
1745397179.3189566,3.2187702048052036,70.43995738135166,74.40000000000002,30.317716926429874,341.212653768871
1745397180.3510866,1.448441764106773,70.8017774886906,74.39999999999998,30.448448423118457,341.27159039603094
1745397182.2556987,4.404772598145188,70.71051094294337,74.40000000000002,30.177436163537816,341.14935414003014
1745397187.2296824,4.0768562173572915,70.85102836914855,74.40000000000002,30.109065313702544,341.2503179439884
1745397188.519812,3.444885675471239,70.5097339114561,74.40000000000002,30.514319286633263,341.2115072665014
1745397193.0178127,2.4613561914857183,70.62845265476706,74.40000000000002,30.127073951270646,341.2108975173369
1745397194.654169,3.4398001528637727,70.61933613336306,74.40000000000002,30.706252087760078,341.1844409743045
1745397196.0905821,1.6649794246410368,70.65358335170976,74.40000000000003,29.93963424351505,341.25919631549283
1745397200.2064638,3.820072345766862,70.39146587183187,74.4,29.932091092648278,341.2523787967029
1745397204.5931787,4.915137529322716,70.63023883082433,74.40000000000003,29.89227221904822,341.1988738576503
1745397208.7619102,4.116698683009735,70.39575962368919,74.40000000000005,30.10774144709851,341.2212318525155
1745397210.7260258,1.6336555395958379,70.66798881570327,74.4,30.18594820628868,341.25717206460746
1745397215.2453966,3.1385047751112025,70.28865769110836,74.4,29.755580276215102,341.2437712986791
1745397216.5329385,0.8563631800430815,70.33091706395658,74.40000000000002,30.216489834650424,341.1873526003669
1745397218.9008482,3.429500916838599,70.73818379701069,74.4,30.368333082080348,341.28529186117896
1745397221.7535808,3.261519618064238,70.52992591564825,74.4,29.710261721048084,341.26523164784004
1745397223.0245218,0.06095265143759532,70.46265868677493,74.40000000000003,30.0162574051507,341.34818789105867
1745397226.343895,1.0375455348761655,70.80717111215692,74.40000000000003,30.36902378263143,341.1033432544384
1745397229.581427,2.249465055212533,70.66330505074583,74.40000000000005,29.83212346459974,341.25444540561267
1745397234.5501573,2.2250225946004702,70.74635029749695,74.40000000000002,30.08274772054945,341.2843859826119
1745397238.0368133,0.9717622070733889,70.58797699302627,74.4,30.537749712619917,341.2746128113937
1745397240.626996,3.1765203733506393,71.02204802336622,74.40000000000002,30.76684437615379,341.1909395592287
1745397244.7877355,2.986858849534773,70.52112888138751,74.40000000000002,30.327686076758052,341.1170736817435
1745397247.1276035,2.3720435814235747,70.87941533168761,74.40000000000002,30.130292284771226,341.31016652185355
1745397250.259078,1.5975328745725201,70.60397337905492,74.40000000000002,30.02266474164177,341.1757045840908
1745397251.4809566,4.086487163803401,70.36097646584926,74.4,30.48025580724955,341.18809706977584
1745397253.7716196,4.923311593517216,70.68698061733967,74.40000000000002,30.552403631817665,341.34521513061435
1745397256.8840516,1.9730211441550725,70.66134300087866,74.4,29.81040755629015,341.1230632349839
1745397260.6932993,1.795635004793687,70.45297877734211,74.4,30.480149755149505,341.2622216609558
1745397262.0894303,3.3175252736273064,70.47267035011683,74.40000000000002,29.98843067517015,341.1576084500736
1745397266.2781773,2.146168224642352,70.60956628547291,74.39999999999999,29.906607989863087,341.15614867381356
1745397270.8788133,2.4477287201065496,70.66667918316101,74.40000000000003,30.135350221868947,341.2189019782747
1745397273.0029619,3.66020741795883,70.23649142977538,74.39999999999999,30.506457249192575,341.2527417915804
1745397277.0643482,0.006415272539946226,70.77396238205753,74.40000000000003,30.28539590335979,341.27095648697116
1745397278.7857423,4.45834121546163,70.53790923202041,74.4,30.276623006459097,341.27968863361525
1745397281.8794057,2.740248623140502,70.4102063995432,74.40000000000002,30.299341312958045,341.160748162636
1745397286.069947,2.0724253772965593,70.75687102747452,74.40000000000003,30.336675802896984,341.1316832830075
1745397288.6159139,2.516918869527251,70.60973096291566,74.40000000000005,30.14814745335016,341.1849574266865
1745397289.7211149,2.5881786150492436,70.7988309806819,74.40000000000002,30.389892819219774,341.23086386519145
1745397292.8809843,0.2521450876857041,70.68013270886637,74.39999999999999,29.971374640903356,341.194070947493
1745397297.2597837,4.701976029550857,70.61310233132757,74.40000000000003,30.3960880662427,340.9661825858091
1745397298.6930933,2.697000658343734,70.5900379520503,74.40000000000002,30.462832684273078,341.086207202226
1745397299.811659,3.2510351299120983,70.68695987597886,74.40000000000002,30.411683676868247,341.1917537517383
1745397304.047822,3.9524775203527067,70.55025881086387,74.40000000000003,30.428498737906953,341.26463716753454
1745397306.1163523,1.2315053404222014,70.48329332363596,74.39999999999999,30.33577096593386,341.14757341820405
1745397308.5737271,3.2930622393272797,70.70636070633522,74.40000000000002,30.56537698778388,341.2565131903016
1745397309.9216554,2.2708412589754197,70.59129509219046,74.40000000000002,29.449047419278667,341.10823014199724
1745397311.3081312,3.8079553100967347,70.61845329301538,74.40000000000003,30.461782998460436,341.22475007133255
1745397314.7663047,-0.2940957837706364,70.77949275052258,74.40000000000003,30.8252602650951,341.22523456575135
1745397317.9752233,2.5033187191214537,70.59596412000214,74.39999999999999,29.98361897754244,341.23893000940933
1745397320.1448305,1.8085263514451535,70.61562640708334,74.40000000000003,29.947380378336327,341.14067971066
1745397322.9557807,3.2362225236483466,70.52187082408382,74.40000000000002,30.601953142071267,341.10480244499007
1745397325.5085716,3.2883343788954407,70.6790326367491,74.39999999999999,29.8848379560839,341.25604627699727
1745397329.2887833,1.6639679431449037,70.66669140015108,74.40000000000002,29.969092726940243,341.1062309024992
1745397333.7371395,1.6576949054909722,70.75072551368174,74.40000000000003,30.24020658756716,341.15646950475417
1745397337.7975492,2.4873586847428704,70.52500077306286,74.4,29.926246176534647,341.3003235355493
1745397338.8151798,1.4032567380682055,70.54350406137343,74.40000000000003,30.468678057205,341.2190507299302
1745397340.2133937,3.8013524662170326,70.73415536822652,74.39999999999999,29.92888679135423,341.2322790845517
